data,region_code,denominazione_region,hospitalized_with_symptoms,intensive_care,total_hospitalized,home_insulation,new_positives,resigned_healed
2020-04-06T17:00:00,15,Campania,610,101,711,1987,98,156
2020-04-06T17:00:00,8,Emilia-Romagna,3804,372,4176,8875,467,2397
2020-04-06T17:00:00,6,Friuli Venezia Giulia,189,46,235,1161,55,549
2020-04-06T17:00:00,12,Lazio,1235,197,1432,1868,151,502
2020-04-06T17:00:00,7,Liguria,1141,162,1303,1814,100,837
2020-04-06T17:00:00,3,Lombardia,11914,1343,13257,15212,1079,13863
2020-04-06T17:00:00,11,Marche,1001,140,1141,2565,150,296
2020-04-06T17:00:00,14,Molise,34,5,39,148,0,24
2020-04-06T17:00:00,21,P.A. Bolzano,245,52,297,963,78,298
2020-04-06T17:00:00,22,P.A. Trento,354,79,433,1405,63,280
2020-04-06T17:00:00,1,Piemonte,3484,438,3922,6623,562,1128
2020-04-06T17:00:00,16,Puglia,625,97,722,1393,127,134
2020-04-06T17:00:00,20,Sardegna,123,26,149,670,15,56
2020-04-06T17:00:00,19,Sicilia,563,74,637,1178,52,108
2020-04-06T17:00:00,9,Toscana,1116,279,1395,3906,154,350
2020-04-06T17:00:00,10,Umbria,159,46,205,667,14,337
2020-04-06T17:00:00,2,Valle d'Aosta,109,21,130,437,23,142
2020-04-06T17:00:00,5,Veneto,1714,322,2036,7686,362,1204
2020-04-07T17:00:00,13,Abruzzo,337,67,404,1087,78,136
2020-04-07T17:00:00,17,Basilicata,47,17,64,201,4,12
2020-04-07T17:00:00,18,Calabria,169,14,183,550,16,40
2020-04-07T17:00:00,15,Campania,603,103,706,2059,90,167
2020-04-07T17:00:00,8,Emilia-Romagna,3750,366,4116,8932,269,2597
2020-04-07T17:00:00,6,Friuli Venezia Giulia,185,44,229,1150,50,610
2020-04-07T17:00:00,12,Lazio,1229,192,1421,1944,118,546
2020-04-07T17:00:00,7,Liguria,1090,156,1246,1966,208,925
2020-04-07T17:00:00,3,Lombardia,11833,1305,13138,15205,791,14498
2020-04-07T17:00:00,11,Marche,962,139,1101,2637,96,342
2020-04-07T17:00:00,14,Molise,35,5,40,145,0,26
2020-04-07T17:00:00,21,P.A. Bolzano,325,64,389,912,89,336
2020-04-07T17:00:00,22,P.A. Trento,360,78,438,1452,128,342
2020-04-07T17:00:00,1,Piemonte,3553,432,3985,6719,419,1320
2020-04-07T17:00:00,16,Puglia,615,93,708,1429,70,168
2020-04-07T17:00:00,20,Sardegna,122,26,148,673,13,62
2020-04-07T17:00:00,19,Sicilia,562,73,635,1224,51,113
2020-04-07T17:00:00,9,Toscana,1087,263,1350,4077,172,377
2020-04-07T17:00:00,10,Umbria,157,41,198,648,10,368
2020-04-07T17:00:00,2,Valle d'Aosta,118,17,135,458,30,142
2020-04-07T17:00:00,5,Veneto,1579,297,1876,8089,337,1265
2020-04-08T17:00:00,13,Abruzzo,331,62,393,1141,60,146
2020-04-08T17:00:00,17,Basilicata,48,17,65,205,6,13
2020-04-08T17:00:00,18,Calabria,170,15,185,570,26,44
2020-04-08T17:00:00,15,Campania,608,97,705,2154,120,188
2020-04-08T17:00:00,8,Emilia-Romagna,3769,361,4130,8980,409,2890
2020-04-08T17:00:00,6,Friuli Venezia Giulia,162,41,203,1212,65,634
2020-04-08T17:00:00,12,Lazio,1241,196,1437,2011,117,574
2020-04-08T17:00:00,7,Liguria,1109,153,1262,1983,149,1007
2020-04-08T17:00:00,3,Lombardia,11719,1257,12976,15569,1089,15147
2020-04-08T17:00:00,11,Marche,974,133,1107,2455,149,645
2020-04-08T17:00:00,14,Molise,30,4,34,147,2,32
2020-04-08T17:00:00,21,P.A. Bolzano,268,65,333,948,24,371
2020-04-08T17:00:00,22,P.A. Trento,354,77,431,1509,126,407
2020-04-08T17:00:00,1,Piemonte,3493,423,3916,7073,540,1516
2020-04-08T17:00:00,16,Puglia,639,90,729,1509,120,177
2020-04-08T17:00:00,20,Sardegna,112,31,143,697,40,76
2020-04-08T17:00:00,19,Sicilia,563,65,628,1265,62,133
2020-04-08T17:00:00,9,Toscana,1066,260,1326,4231,206,430
2020-04-08T17:00:00,10,Umbria,155,41,196,627,26,416
2020-04-08T17:00:00,2,Valle d'Aosta,120,20,140,466,15,142
2020-04-08T17:00:00,5,Veneto,1554,285,1839,8332,485,1503
2020-04-09T17:00:00,13,Abruzzo,306,57,363,1203,72,171
2020-04-09T17:00:00,17,Basilicata,50,17,67,208,6,13
2020-04-09T17:00:00,18,Calabria,168,15,183,582,15,48
2020-04-09T17:00:00,15,Campania,604,94,698,2175,76,244
2020-04-09T17:00:00,8,Emilia-Romagna,3722,355,4077,9181,443,3103
2020-04-09T17:00:00,6,Friuli Venezia Giulia,167,37,204,1186,81,738
2020-04-09T17:00:00,12,Lazio,1244,198,1442,2090,163,644
2020-04-09T17:00:00,7,Liguria,1103,154,1257,1996,114,1085
2020-04-09T17:00:00,3,Lombardia,11796,1236,13032,16042,1388,15706
2020-04-09T17:00:00,11,Marche,945,133,1078,2323,96,885
2020-04-09T17:00:00,14,Molise,30,4,34,155,8,32
2020-04-09T17:00:00,21,P.A. Bolzano,263,64,327,988,68,401
2020-04-09T17:00:00,22,P.A. Trento,345,69,414,1564,106,462
2020-04-09T17:00:00,1,Piemonte,3514,412,3926,7410,639,1732
2020-04-09T17:00:00,16,Puglia,630,86,716,1585,82,190
2020-04-09T17:00:00,20,Sardegna,106,25,131,745,51,86
2020-04-09T17:00:00,19,Sicilia,566,63,629,1313,73,152
2020-04-09T17:00:00,9,Toscana,1038,256,1294,4409,173,441
2020-04-09T17:00:00,10,Umbria,154,38,192,600,9,455
2020-04-09T17:00:00,2,Valle d'Aosta,118,18,136,473,18,154
2020-04-09T17:00:00,5,Veneto,1530,274,1804,8645,523,1728
2020-04-10T17:00:00,13,Abruzzo,305,53,358,1277,83,181
2020-04-10T17:00:00,17,Basilicata,59,15,74,205,5,14
2020-04-10T17:00:00,18,Calabria,168,14,182,604,27,50
2020-04-10T17:00:00,15,Campania,600,90,690,2273,98,248
2020-04-10T17:00:00,8,Emilia-Romagna,3596,349,3945,9405,451,3381
2020-04-10T17:00:00,6,Friuli Venezia Giulia,167,33,200,1198,50,772
2020-04-10T17:00:00,12,Lazio,1236,201,1437,2196,154,687
2020-04-10T17:00:00,7,Liguria,1076,151,1227,2074,171,1181
2020-04-10T17:00:00,3,Lombardia,11877,1202,13079,16451,1246,16280
2020-04-10T17:00:00,11,Marche,925,127,1052,2264,129,1086
2020-04-10T17:00:00,14,Molise,28,4,32,161,9,37
2020-04-10T17:00:00,21,P.A. Bolzano,258,58,316,1001,52,447
2020-04-10T17:00:00,22,P.A. Trento,335,70,405,1589,108,547
2020-04-10T17:00:00,1,Piemonte,3497,394,3891,7685,490,1904
2020-04-10T17:00:00,16,Puglia,631,80,711,1625,93,235
2020-04-10T17:00:00,20,Sardegna,107,26,133,743,37,118
2020-04-10T17:00:00,19,Sicilia,568,62,630,1337,70,187
2020-04-10T17:00:00,9,Toscana,1011,256,1267,4555,175,451
2020-04-10T17:00:00,10,Umbria,146,39,185,567,4,498
2020-04-10T17:00:00,2,Valle d'Aosta,131,16,147,455,11,170
2020-04-10T17:00:00,5,Veneto,1521,257,1778,8869,488,1981
2020-04-11T17:00:00,13,Abruzzo,315,54,369,1355,106,190
2020-04-11T17:00:00,17,Basilicata,60,12,72,209,4,14
2020-04-11T17:00:00,18,Calabria,169,15,184,608,14,57
2020-04-11T17:00:00,15,Campania,582,85,667,2335,75,277
2020-04-11T17:00:00,8,Emilia-Romagna,3530,341,3871,9624,507,3659
2020-04-11T17:00:00,6,Friuli Venezia Giulia,172,28,200,1182,44,826
2020-04-11T17:00:00,12,Lazio,1264,203,1467,2263,140,720
2020-04-11T17:00:00,7,Liguria,1003,146,1149,2184,185,1309
2020-04-11T17:00:00,3,Lombardia,12026,1174,13200,17058,1544,16823
2020-04-11T17:00:00,11,Marche,960,118,1078,2153,127,1291
2020-04-11T17:00:00,14,Molise,28,4,32,161,3,39
2020-04-11T17:00:00,21,P.A. Bolzano,246,56,302,967,2,488
2020-04-11T17:00:00,22,P.A. Trento,335,62,397,1667,154,622
2020-04-11T17:00:00,1,Piemonte,3435,384,3819,8351,996,2205
2020-04-11T17:00:00,16,Puglia,627,73,700,1702,95,249
2020-04-11T17:00:00,20,Sardegna,113,24,137,751,28,130
2020-04-11T17:00:00,19,Sicilia,562,58,620,1381,62,209
2020-04-11T17:00:00,9,Toscana,997,237,1234,4758,231,499
2020-04-11T17:00:00,10,Umbria,137,39,176,547,7,534
2020-04-11T17:00:00,2,Valle d'Aosta,118,17,135,455,23,205
2020-04-11T17:00:00,5,Veneto,1465,251,1716,9033,347,2188
2020-04-12T17:00:00,13,Abruzzo,346,54,400,1342,40,206
2020-04-12T17:00:00,17,Basilicata,61,12,73,204,3,20
2020-04-12T17:00:00,18,Calabria,165,14,179,616,8,62
2020-04-12T17:00:00,15,Campania,526,82,608,2449,87,305
2020-04-12T17:00:00,8,Emilia-Romagna,3491,335,3826,9846,463,3862
2020-04-12T17:00:00,6,Friuli Venezia Giulia,160,28,188,1138,38,910
2020-04-12T17:00:00,12,Lazio,1268,201,1469,2348,122,749
2020-04-12T17:00:00,7,Liguria,1032,144,1176,2157,118,1412
2020-04-12T17:00:00,3,Lombardia,11969,1176,13145,18120,1460,17166
2020-04-12T17:00:00,11,Marche,949,114,1063,2051,92,1489
2020-04-12T17:00:00,14,Molise,27,4,31,171,11,40
2020-04-12T17:00:00,21,P.A. Bolzano,183,45,228,1287,141,378
2020-04-12T17:00:00,22,P.A. Trento,322,61,383,1699,83,678
2020-04-12T17:00:00,1,Piemonte,3429,381,3810,8695,652,2426
2020-04-12T17:00:00,16,Puglia,609,71,680,1772,85,277
2020-04-12T17:00:00,20,Sardegna,109,26,135,768,22,137
2020-04-12T17:00:00,19,Sicilia,552,53,605,1425,52,223
2020-04-12T17:00:00,9,Toscana,983,238,1221,4941,277,578
2020-04-12T17:00:00,10,Umbria,129,39,168,519,10,580
2020-04-12T17:00:00,2,Valle d'Aosta,109,16,125,463,19,221
2020-04-12T17:00:00,5,Veneto,1428,249,1677,9052,309,2492
2020-04-13T17:00:00,13,Abruzzo,351,54,405,1373,53,211
2020-04-13T17:00:00,17,Basilicata,64,12,76,194,4,31
2020-04-13T17:00:00,18,Calabria,160,12,172,619,5,70
2020-04-13T17:00:00,15,Campania,606,80,686,2376,66,360
2020-04-13T17:00:00,8,Emilia-Romagna,3490,331,3821,9997,342,4007
2020-04-13T17:00:00,6,Friuli Venezia Giulia,159,30,189,1118,51,973
2020-04-13T17:00:00,12,Lazio,1314,200,1514,2406,123,764
2020-04-13T17:00:00,7,Liguria,1088,138,1226,2139,102,1471
2020-04-13T17:00:00,3,Lombardia,12028,1143,13171,18764,1262,17478
2020-04-13T17:00:00,11,Marche,959,108,1067,2013,78,1588
2020-04-13T17:00:00,14,Molise,28,4,32,170,0,40
2020-04-13T17:00:00,21,P.A. Bolzano,190,41,231,1306,51,400
2020-04-13T17:00:00,22,P.A. Trento,326,56,382,1698,73,746
2020-04-13T17:00:00,1,Piemonte,3344,379,3723,9042,474,2543
2020-04-13T17:00:00,16,Puglia,600,71,671,1841,76,286
2020-04-13T17:00:00,20,Sardegna,107,27,134,780,15,139
2020-04-13T17:00:00,19,Sicilia,554,51,605,1445,42,237
2020-04-13T17:00:00,9,Toscana,992,225,1217,5040,155,615
2020-04-13T17:00:00,10,Umbria,127,38,165,460,1,643
2020-04-13T17:00:00,2,Valle d'Aosta,109,15,124,458,6,230
2020-04-13T17:00:00,5,Veneto,1427,245,1672,9094,174,2603
2020-04-14T17:00:00,13,Abruzzo,345,52,397,1403,32,213
2020-04-14T17:00:00,17,Basilicata,62,12,74,191,0,35
2020-04-14T17:00:00,18,Calabria,161,12,173,643,28,72
2020-04-14T17:00:00,15,Campania,618,82,700,2394,99,415
2020-04-14T17:00:00,8,Emilia-Romagna,3473,328,3801,9977,312,4269
2020-04-14T17:00:00,6,Friuli Venezia Giulia,166,28,194,705,38,1415
2020-04-14T17:00:00,12,Lazio,1344,199,1543,2479,143,789
2020-04-14T17:00:00,7,Liguria,967,133,1100,2366,212,1549
2020-04-14T17:00:00,3,Lombardia,12077,1122,13199,19164,1012,17821
2020-04-14T17:00:00,11,Marche,937,106,1043,2052,45,1603
2020-04-14T17:00:00,14,Molise,26,4,30,170,0,42
2020-04-14T17:00:00,21,P.A. Bolzano,177,39,216,1348,35,406
2020-04-14T17:00:00,22,P.A. Trento,325,54,379,1703,15,749
2020-04-14T17:00:00,1,Piemonte,3395,367,3762,9293,556,2708
2020-04-14T17:00:00,16,Puglia,611,62,673,1879,53,288
2020-04-14T17:00:00,20,Sardegna,107,24,131,769,10,158
2020-04-14T17:00:00,19,Sicilia,552,53,605,1466,43,255
2020-04-14T17:00:00,9,Toscana,1002,225,1227,5125,137,637
2020-04-14T17:00:00,10,Umbria,127,37,164,458,1,646
2020-04-14T17:00:00,2,Valle d'Aosta,112,14,126,433,20,270
2020-04-14T17:00:00,5,Veneto,1427,233,1660,9076,181,2790
2020-04-15T17:00:00,13,Abruzzo,341,44,385,1425,29,224
2020-04-15T17:00:00,17,Basilicata,60,12,72,189,1,38
2020-04-15T17:00:00,18,Calabria,156,11,167,652,15,81
2020-04-15T17:00:00,15,Campania,607,86,693,2394,38,442
2020-04-15T17:00:00,8,Emilia-Romagna,3388,325,3713,9864,277,4664
2020-04-15T17:00:00,6,Friuli Venezia Giulia,163,24,187,1207,24,938
2020-04-15T17:00:00,12,Lazio,1342,196,1538,2509,121,874
2020-04-15T17:00:00,7,Liguria,959,120,1079,2385,128,1665
2020-04-15T17:00:00,3,Lombardia,12043,1074,13117,19804,827,17855
2020-04-15T17:00:00,11,Marche,888,106,994,2103,77,1660
2020-04-15T17:00:00,14,Molise,27,4,31,175,6,42
2020-04-15T17:00:00,21,P.A. Bolzano,166,32,198,1378,40,425
2020-04-15T17:00:00,22,P.A. Trento,312,48,360,1744,79,798
2020-04-15T17:00:00,1,Piemonte,3338,366,3704,9491,539,3019
2020-04-15T17:00:00,16,Puglia,592,73,665,1908,66,323
2020-04-15T17:00:00,20,Sardegna,107,26,133,737,23,208
2020-04-15T17:00:00,19,Sicilia,541,49,590,1491,34,273
2020-04-15T17:00:00,9,Toscana,977,216,1193,5224,139,693
2020-04-15T17:00:00,10,Umbria,122,37,159,423,1,686
2020-04-15T17:00:00,2,Valle d'Aosta,112,11,123,425,11,289
2020-04-15T17:00:00,5,Veneto,1402,219,1621,9168,192,2895
2020-04-16T17:00:00,13,Abruzzo,324,42,366,1484,72,253
2020-04-16T17:00:00,17,Basilicata,60,9,69,204,16,41
2020-04-16T17:00:00,18,Calabria,157,9,166,681,38,90
2020-04-16T17:00:00,15,Campania,618,76,694,2424,80,483
2020-04-16T17:00:00,8,Emilia-Romagna,3360,316,3676,9987,457,4980
2020-04-16T17:00:00,6,Friuli Venezia Giulia,159,26,185,1145,72,1069
2020-04-16T17:00:00,12,Lazio,1347,197,1544,2600,148,920
2020-04-16T17:00:00,7,Liguria,957,103,1060,2377,103,1774
2020-04-16T17:00:00,3,Lombardia,11356,1032,12388,20702,941,18396
2020-04-16T17:00:00,11,Marche,850,102,952,2172,79,1694
2020-04-16T17:00:00,14,Molise,25,4,29,174,0,44
2020-04-16T17:00:00,21,P.A. Bolzano,180,34,214,1379,43,449
2020-04-16T17:00:00,22,P.A. Trento,296,43,339,1748,74,885
2020-04-16T17:00:00,1,Piemonte,3418,346,3764,10019,879,3231
2020-04-16T17:00:00,16,Puglia,603,58,661,1964,74,334
2020-04-16T17:00:00,20,Sardegna,109,24,133,732,3,214
2020-04-16T17:00:00,19,Sicilia,525,48,573,1535,44,284
2020-04-16T17:00:00,9,Toscana,940,213,1153,5460,277,745
2020-04-16T17:00:00,10,Umbria,116,33,149,387,7,738
2020-04-16T17:00:00,2,Valle d'Aosta,105,12,117,401,13,331
2020-04-16T17:00:00,5,Veneto,1388,209,1597,9203,366,3209
2020-04-17T17:00:00,13,Abruzzo,319,43,362,1580,97,255
2020-04-17T17:00:00,17,Basilicata,59,9,68,198,1,49
2020-04-17T17:00:00,18,Calabria,154,7,161,658,-18,99
2020-04-17T17:00:00,15,Campania,622,76,698,2329,64,631
2020-04-17T17:00:00,8,Emilia-Romagna,3330,309,3639,9946,348,5346
2020-04-17T17:00:00,6,Friuli Venezia Giulia,148,23,171,1257,59,1027
2020-04-17T17:00:00,12,Lazio,1332,187,1519,2695,144,978
2020-04-17T17:00:00,7,Liguria,897,105,1002,2457,149,1863
2020-04-17T17:00:00,3,Lombardia,10627,971,11598,21836,1041,18850
2020-04-17T17:00:00,11,Marche,839,94,933,2224,86,1726
2020-04-17T17:00:00,14,Molise,26,4,30,178,6,45
2020-04-17T17:00:00,21,P.A. Bolzano,181,32,213,1369,29,480
2020-04-17T17:00:00,22,P.A. Trento,286,44,330,1660,82,1044
2020-04-17T17:00:00,1,Piemonte,3266,333,3599,10399,695,3634
2020-04-17T17:00:00,16,Puglia,590,62,652,2004,69,364
2020-04-17T17:00:00,20,Sardegna,113,23,136,736,14,220
2020-04-17T17:00:00,19,Sicilia,521,46,567,1572,46,296
2020-04-17T17:00:00,9,Toscana,898,207,1105,5478,167,925
2020-04-17T17:00:00,10,Umbria,111,31,142,352,8,786
2020-04-17T17:00:00,2,Valle d'Aosta,108,9,117,374,22,379
2020-04-17T17:00:00,5,Veneto,1359,197,1556,9062,384,3730
2020-04-18T17:00:00,13,Abruzzo,321,41,362,1609,44,263
2020-04-18T17:00:00,17,Basilicata,60,8,68,194,2,54
2020-04-18T17:00:00,18,Calabria,152,7,159,673,20,106
2020-04-18T17:00:00,15,Campania,605,76,681,2364,37,643
2020-04-18T17:00:00,8,Emilia-Romagna,3234,296,3530,10054,350,5635
2020-04-18T17:00:00,6,Friuli Venezia Giulia,141,27,168,1235,56,1106
2020-04-18T17:00:00,12,Lazio,1376,186,1562,2720,144,1046
2020-04-18T17:00:00,7,Liguria,901,105,1006,2406,113,1992
2020-04-18T17:00:00,3,Lombardia,10042,947,10989,23206,1246,19136
2020-04-18T17:00:00,11,Marche,804,88,892,2280,53,1754
2020-04-18T17:00:00,14,Molise,27,4,31,178,0,44
2020-04-18T17:00:00,21,P.A. Bolzano,179,28,207,1349,29,530
2020-04-18T17:00:00,22,P.A. Trento,276,42,318,1667,55,1098
2020-04-18T17:00:00,1,Piemonte,3271,323,3594,10629,661,3989
2020-04-18T17:00:00,16,Puglia,594,60,654,2040,82,401
2020-04-18T17:00:00,20,Sardegna,112,23,135,746,20,231
2020-04-18T17:00:00,19,Sicilia,526,42,568,1603,47,305
2020-04-18T17:00:00,9,Toscana,883,198,1081,5389,127,1149
2020-04-18T17:00:00,10,Umbria,109,32,141,290,7,856
2020-04-18T17:00:00,2,Valle d'Aosta,107,10,117,432,80,400
2020-04-18T17:00:00,5,Veneto,1287,190,1477,8967,318,4189
2020-04-19T17:00:00,13,Abruzzo,317,40,357,1630,34,276
2020-04-19T17:00:00,17,Basilicata,59,8,67,180,3,71
2020-04-19T17:00:00,18,Calabria,142,6,148,696,24,116
2020-04-19T17:00:00,15,Campania,590,61,651,2371,41,703
2020-04-19T17:00:00,8,Emilia-Romagna,3166,289,3455,10097,376,5985
2020-04-19T17:00:00,6,Friuli Venezia Giulia,140,25,165,1172,14,1183
2020-04-19T17:00:00,12,Lazio,1370,185,1555,2766,87,1093
2020-04-19T17:00:00,7,Liguria,885,101,986,2504,227,2110
2020-04-19T17:00:00,3,Lombardia,10342,922,11264,23233,855,19526
2020-04-19T17:00:00,11,Marche,799,86,885,2297,48,1780
2020-04-19T17:00:00,14,Molise,27,4,31,184,10,47
2020-04-19T17:00:00,21,P.A. Bolzano,162,23,185,1381,55,569
2020-04-19T17:00:00,22,P.A. Trento,278,41,319,1652,101,1201
2020-04-19T17:00:00,1,Piemonte,3201,305,3506,10964,593,4256
2020-04-19T17:00:00,16,Puglia,590,60,650,2136,120,427
2020-04-19T17:00:00,20,Sardegna,117,22,139,725,17,265
2020-04-19T17:00:00,19,Sicilia,522,41,563,1639,45,315
2020-04-19T17:00:00,9,Toscana,852,192,1044,5452,135,1239
2020-04-19T17:00:00,10,Umbria,108,30,138,298,4,854
2020-04-19T17:00:00,2,Valle d'Aosta,102,10,112,450,15,401
2020-04-19T17:00:00,5,Veneto,1264,184,1448,8762,243,4638
2020-04-20T17:00:00,13,Abruzzo,320,38,358,1704,91,287
2020-04-20T17:00:00,17,Basilicata,59,7,66,176,0,76
2020-04-20T17:00:00,18,Calabria,140,7,147,681,3,135
2020-04-20T17:00:00,15,Campania,586,61,647,2372,45,746
2020-04-20T17:00:00,8,Emilia-Romagna,3144,283,3427,10095,307,6266
2020-04-20T17:00:00,6,Friuli Venezia Giulia,140,22,162,1028,30,1346
2020-04-20T17:00:00,12,Lazio,1388,185,1573,2792,60,1101
2020-04-20T17:00:00,7,Liguria,878,102,980,2516,141,2216
2020-04-20T17:00:00,3,Lombardia,10138,901,11039,23548,735,20008
2020-04-20T17:00:00,11,Marche,792,80,872,2340,57,1792
2020-04-20T17:00:00,14,Molise,27,2,29,184,2,50
2020-04-20T17:00:00,21,P.A. Bolzano,160,19,179,1361,14,605
2020-04-20T17:00:00,22,P.A. Trento,272,40,312,1617,58,1295
2020-04-20T17:00:00,1,Piemonte,3299,301,3600,10957,292,4383
2020-04-20T17:00:00,16,Puglia,584,66,650,2160,38,431
2020-04-20T17:00:00,20,Sardegna,115,21,136,718,13,288
2020-04-20T17:00:00,19,Sicilia,526,39,565,1645,42,346
2020-04-20T17:00:00,9,Toscana,850,182,1032,5536,135,1272
2020-04-20T17:00:00,10,Umbria,113,29,142,282,1,867
2020-04-20T17:00:00,2,Valle d'Aosta,102,8,110,438,0,413
2020-04-20T17:00:00,5,Veneto,1273,180,1453,8608,192,4954
2020-04-21T17:00:00,13,Abruzzo,318,35,353,1714,55,329
2020-04-21T17:00:00,17,Basilicata,64,7,71,174,8,81
2020-04-21T17:00:00,18,Calabria,133,7,140,679,9,152
2020-04-21T17:00:00,15,Campania,532,58,590,2356,61,872
2020-04-21T17:00:00,8,Emilia-Romagna,3045,282,3327,9917,225,6701
2020-04-21T17:00:00,6,Friuli Venezia Giulia,139,21,160,1162,17,1229
2020-04-21T17:00:00,12,Lazio,1380,184,1564,2838,80,1130
2020-04-21T17:00:00,7,Liguria,914,94,1008,2455,95,2311
2020-04-21T17:00:00,3,Lombardia,9805,851,10656,23322,960,21374
2020-04-21T17:00:00,11,Marche,784,78,862,2356,51,1825
2020-04-21T17:00:00,14,Molise,27,2,29,184,1,51
2020-04-21T17:00:00,21,P.A. Bolzano,159,20,179,1357,16,623
2020-04-21T17:00:00,22,P.A. Trento,254,38,292,1617,24,1329
2020-04-21T17:00:00,1,Piemonte,3116,293,3409,11402,606,4659
2020-04-21T17:00:00,16,Puglia,569,65,634,2178,55,459
2020-04-21T17:00:00,20,Sardegna,112,21,133,704,8,306
2020-04-21T17:00:00,19,Sicilia,514,37,551,1708,76,370
2020-04-21T17:00:00,9,Toscana,833,171,1004,5618,96,1295
2020-04-21T17:00:00,10,Umbria,107,22,129,278,4,886
2020-04-21T17:00:00,2,Valle d'Aosta,99,8,107,415,5,445
2020-04-21T17:00:00,5,Veneto,1230,177,1407,8670,277,5173
2020-04-22T17:00:00,13,Abruzzo,309,35,344,1764,66,349
2020-04-22T17:00:00,17,Basilicata,65,7,72,160,4,98
2020-04-22T17:00:00,18,Calabria,128,7,135,686,13,163
2020-04-22T17:00:00,15,Campania,523,53,576,2422,50,860
2020-04-22T17:00:00,8,Emilia-Romagna,2964,282,3246,9838,342,7146
2020-04-22T17:00:00,6,Friuli Venezia Giulia,134,20,154,1154,25,1263
2020-04-22T17:00:00,12,Lazio,1384,187,1571,2892,80,1142
2020-04-22T17:00:00,7,Liguria,860,92,952,2524,154,2420
2020-04-22T17:00:00,3,Lombardia,9692,817,10509,23733,1161,22110
2020-04-22T17:00:00,11,Marche,735,76,811,2419,47,1849
2020-04-22T17:00:00,14,Molise,21,2,23,182,2,60
2020-04-22T17:00:00,21,P.A. Bolzano,157,19,176,1336,6,648
2020-04-22T17:00:00,22,P.A. Trento,245,34,279,1595,32,1391
2020-04-22T17:00:00,1,Piemonte,3213,273,3486,11636,784,5058
2020-04-22T17:00:00,16,Puglia,564,60,624,2250,108,494
2020-04-22T17:00:00,20,Sardegna,97,20,117,716,11,318
2020-04-22T17:00:00,19,Sicilia,500,35,535,1752,48,388
2020-04-22T17:00:00,9,Toscana,820,174,994,5173,97,1828
2020-04-22T17:00:00,10,Umbria,97,20,117,254,4,925
2020-04-22T17:00:00,2,Valle d'Aosta,92,8,100,401,2,467
2020-04-22T17:00:00,5,Veneto,1205,163,1368,8623,334,5566
2020-04-23T17:00:00,13,Abruzzo,322,31,353,1747,52,405
2020-04-23T17:00:00,17,Basilicata,61,7,68,161,2,103
2020-04-23T17:00:00,18,Calabria,129,7,136,687,9,170
2020-04-23T17:00:00,15,Campania,539,47,586,2392,53,928
2020-04-23T17:00:00,8,Emilia-Romagna,2889,266,3155,9690,289,7609
2020-04-23T17:00:00,6,Friuli Venezia Giulia,138,18,156,979,41,1467
2020-04-23T17:00:00,12,Lazio,1385,186,1571,2915,79,1193
2020-04-23T17:00:00,7,Liguria,783,91,874,2592,131,2536
2020-04-23T17:00:00,3,Lombardia,9192,790,9982,23891,1073,23352
2020-04-23T17:00:00,11,Marche,727,71,798,2432,28,1865
2020-04-23T17:00:00,14,Molise,19,1,20,178,0,66
2020-04-23T17:00:00,21,P.A. Bolzano,141,17,158,1336,19,680
2020-04-23T17:00:00,22,P.A. Trento,234,29,263,1608,81,1474
2020-04-23T17:00:00,1,Piemonte,3039,261,3300,11852,401,5358
2020-04-23T17:00:00,16,Puglia,536,55,591,2345,109,531
2020-04-23T17:00:00,20,Sardegna,90,20,110,707,7,339
2020-04-23T17:00:00,19,Sicilia,476,34,510,1791,43,412
2020-04-23T17:00:00,9,Toscana,791,168,959,5212,80,1886
2020-04-23T17:00:00,10,Umbria,100,19,119,236,5,946
2020-04-23T17:00:00,2,Valle d'Aosta,91,9,100,363,1,506
2020-04-23T17:00:00,5,Veneto,1189,140,1329,8596,143,5750
2020-04-24T17:00:00,13,Abruzzo,327,28,355,1724,18,438
2020-04-24T17:00:00,17,Basilicata,59,7,66,163,4,107
2020-04-24T17:00:00,18,Calabria,123,7,130,691,10,178
2020-04-24T17:00:00,15,Campania,524,44,568,2375,44,1003
2020-04-24T17:00:00,8,Emilia-Romagna,2807,264,3071,9438,247,8158
2020-04-24T17:00:00,6,Friuli Venezia Giulia,136,16,152,1168,24,1304
2020-04-24T17:00:00,12,Lazio,1396,184,1580,2912,78,1256
2020-04-24T17:00:00,7,Liguria,760,87,847,2590,124,2660
2020-04-24T17:00:00,3,Lombardia,8791,756,9547,24821,1091,23782
2020-04-24T17:00:00,11,Marche,705,61,766,2507,76,1890
2020-04-24T17:00:00,14,Molise,19,1,20,180,3,67
2020-04-24T17:00:00,21,P.A. Bolzano,148,16,164,929,21,1100
2020-04-24T17:00:00,22,P.A. Trento,224,28,252,1575,49,1560
2020-04-24T17:00:00,1,Piemonte,2918,257,3175,12216,682,5732
2020-04-24T17:00:00,16,Puglia,496,51,547,2386,42,565
2020-04-24T17:00:00,20,Sardegna,95,19,114,690,3,351
2020-04-24T17:00:00,19,Sicilia,461,32,493,1827,55,443
2020-04-24T17:00:00,9,Toscana,738,159,897,5236,97,2002
2020-04-24T17:00:00,10,Umbria,94,19,113,209,1,979
2020-04-24T17:00:00,2,Valle d'Aosta,88,7,95,259,4,617
2020-04-24T17:00:00,5,Veneto,1159,130,1289,8390,348,6306
